,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ROI,Genres
1158,90,1995,Fair Game,50000000,11497497,26097497,-12405006,0.75189988,Drama
1158,90,1995,Fair Game,50000000,11497497,26097497,-12405006,0.75189988,Thriller
1161,43,2014,Winter's Tale,60000000,12600231,29575033,-17824736,0.7029210666666666,Drama
1161,43,2014,Winter's Tale,60000000,12600231,29575033,-17824736,0.7029210666666666,Fantasy
1165,94,2005,Domino,50000000,10169202,23574057,-16256741,0.67486518,Crime
1165,94,2005,Domino,50000000,10169202,23574057,-16256741,0.67486518,Thriller
1168,42,2016,Silence,46500000,7100177,23726626,-15673197,0.662942,Adventure
1168,42,2016,Silence,46500000,7100177,23726626,-15673197,0.662942,Drama
1175,48,2015,Mortdecai,60000000,7696134,30396134,-21907732,0.6348711333333333,Action
1175,48,2015,Mortdecai,60000000,7696134,30396134,-21907732,0.6348711333333333,Comedy
1175,48,2015,Mortdecai,60000000,7696134,30396134,-21907732,0.6348711333333333,Crime
1176,69,1999,Virus,75000000,14010690,30626690,-30362620,0.5951650666666667,Family
1178,42,2013,Bullet to the Head,55000000,9489829,22597969,-22912202,0.5834145090909091,Action
1178,42,2013,Bullet to the Head,55000000,9489829,22597969,-22912202,0.5834145090909091,Crime
1178,42,2013,Bullet to the Head,55000000,9489829,22597969,-22912202,0.5834145090909091,Thriller
1184,47,2017,Rock Dog,60000000,9420546,24148488,-26430966,0.5594839,Adventure
1184,47,2017,Rock Dog,60000000,9420546,24148488,-26430966,0.5594839,Animation
1184,47,2017,Rock Dog,60000000,9420546,24148488,-26430966,0.5594839,Comedy
1186,3,2019,Dark Phoenix,350000000,42762350,149762350,-157475300,0.5500705714285714,Action
1186,3,2019,Dark Phoenix,350000000,42762350,149762350,-157475300,0.5500705714285714,Adventure
1186,3,2019,Dark Phoenix,350000000,42762350,149762350,-157475300,0.5500705714285714,Sci-Fi
1187,66,1996,Last Man Standing,67000000,18115927,18115927,-30768146,0.5407739402985074,Crime
1189,4,2013,Upside Down,50000000,102118,26387039,-23510843,0.52978314,Drama
1189,4,2013,Upside Down,50000000,102118,26387039,-23510843,0.52978314,Fantasy
1191,17,2016,Live by Night,65000000,10378555,21774432,-32847013,0.4946613384615385,Action
1191,17,2016,Live by Night,65000000,10378555,21774432,-32847013,0.4946613384615385,Crime
1191,17,2016,Live by Night,65000000,10378555,21774432,-32847013,0.4946613384615385,Drama
1192,41,2000,Supernova,60000000,14218868,14816494,-30964638,0.4839227,Drama
1197,40,2010,Jonah Hex,47000000,10547117,11022696,-25430187,0.4589321914893617,Action
1197,40,2010,Jonah Hex,47000000,10547117,11022696,-25430187,0.4589321914893617,Drama
1197,40,2010,Jonah Hex,47000000,10547117,11022696,-25430187,0.4589321914893617,Fantasy
1201,41,1997,Turbulence,55000000,11532774,11532774,-31934452,0.4193736,Comedy
1202,93,1995,The Scarlet Letter,50000000,10359006,10359006,-29281988,0.41436024,Drama
1204,46,2014,Legends of Oz: Dorothy's Return,70000000,8462347,20107933,-41429720,0.40814685714285714,Adventure
1204,46,2014,Legends of Oz: Dorothy's Return,70000000,8462347,20107933,-41429720,0.40814685714285714,Animation
1204,46,2014,Legends of Oz: Dorothy's Return,70000000,8462347,20107933,-41429720,0.40814685714285714,Family
1205,94,2011,Mars Needs Moms,150000000,21392758,39549758,-89057484,0.40628344,Adventure
1205,94,2011,Mars Needs Moms,150000000,21392758,39549758,-89057484,0.40628344,Animation
1205,94,2011,Mars Needs Moms,150000000,21392758,39549758,-89057484,0.40628344,Family
1208,47,2015,Blackhat,70000000,8005980,19665004,-42329016,0.3952997714285714,Action
1208,47,2015,Blackhat,70000000,8005980,19665004,-42329016,0.3952997714285714,Crime
1208,47,2015,Blackhat,70000000,8005980,19665004,-42329016,0.3952997714285714,Thriller
1209,95,1995,Jade,50000000,9812870,9812870,-30374260,0.3925148,Crime
1209,95,1995,Jade,50000000,9812870,9812870,-30374260,0.3925148,Drama
1210,68,1998,Soldier,75000000,14623082,14623082,-45753836,0.38994885333333335,Drama
1214,5,2015,Shanghai,50000000,46425,15505922,-34447653,0.31104694,Crime
1214,5,2015,Shanghai,50000000,46425,15505922,-34447653,0.31104694,Drama
1223,79,2010,The Nutcracker in 3D,90000000,195459,20466016,-69338525,0.22957194444444445,Action
1223,79,2010,The Nutcracker in 3D,90000000,195459,20466016,-69338525,0.22957194444444445,Family
1223,79,2010,The Nutcracker in 3D,90000000,195459,20466016,-69338525,0.22957194444444445,Fantasy
1225,78,2017,The Promise,90000000,8224288,10551417,-71224295,0.20861894444444445,Drama
1227,2,2015,Child 44,50000000,1224330,8004221,-40771449,0.18457102,Crime
1227,2,2015,Child 44,50000000,1224330,8004221,-40771449,0.18457102,Drama
1232,42,2019,Men in Black: International,110000000,3100000,3100000,-103800000,0.056363636363636366,Action
1232,42,2019,Men in Black: International,110000000,3100000,3100000,-103800000,0.056363636363636366,Adventure
1232,42,2019,Men in Black: International,110000000,3100000,3100000,-103800000,0.056363636363636366,Comedy
1237,21,2018,Air Strike,65000000,0,516279,-64483721,0.007942753846153847,Action
1237,21,2018,Air Strike,65000000,0,516279,-64483721,0.007942753846153847,Adventure
1237,21,2018,Air Strike,65000000,0,516279,-64483721,0.007942753846153847,Drama
1243,53,2019,Midway,59500000,0,0,-59500000,0.0,Family
1244,52,2015,The Ridiculous 6,60000000,0,0,-60000000,0.0,Comedy
1245,36,2020,Call of the Wild,82000000,0,0,-82000000,0.0,Adventure
1245,36,2020,Call of the Wild,82000000,0,0,-82000000,0.0,Animation
1245,36,2020,Call of the Wild,82000000,0,0,-82000000,0.0,Family
1247,8,2019,The Rhythm Section,50000000,0,0,-50000000,0.0,Action
1247,8,2019,The Rhythm Section,50000000,0,0,-50000000,0.0,Thriller
1248,80,2017,Bright,90000000,0,0,-90000000,0.0,Action
1248,80,2017,Bright,90000000,0,0,-90000000,0.0,Crime
1248,80,2017,Bright,90000000,0,0,-90000000,0.0,Fantasy
1249,9,2019,Ad Astra,49800000,0,0,-49800000,0.0,Adventure
1249,9,2019,Ad Astra,49800000,0,0,-49800000,0.0,Drama
