,index,Movie,Release Date,ARR,prod_budget_bucket,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,person_id,primary_name,birth_year,death_year,primary_profession
2560,2843,The Imitation Game,2014,15.182697533333334,b2,tt2084970,The Imitation Game,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",nm0878763,Morten Tyldum,1967.0,,"director,producer,editor"
2566,2844,Mama,2013,9.873037733333334,b2,tt1805319,Mama,Mama,2010,50.0,Drama,nm1469068,Sanne Vogel,1984.0,,"actress,director,writer"
2567,2844,Mama,2013,9.873037733333334,b2,tt1805319,Mama,Mama,2010,50.0,Drama,nm1618290,Beri Shalmashi,1983.0,,"writer,director,producer"
2570,2845,Diary of a Wimpy Kid,2010,5.1302874,b2,tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",nm0294457,Thor Freudenthal,1972.0,,"director,writer,visual_effects"
2580,2846,Halloween,2007,5.167626733333333,b2,tt1502407,Halloween,Halloween,2018,106.0,"Horror,Thriller",nm0337773,David Gordon Green,1975.0,,"producer,director,writer"
2590,2847,The Queen,2006,8.592391533333334,b2,tt2548096,The Queen,The Queen,2012,104.0,"Action,Drama,War",nm3443403,Mohammad Ali Bashe Ahangar,,,"director,writer,actor"
2594,2849,The Woman in Black,2012,8.597059866666667,b2,tt1596365,The Woman in Black,The Woman in Black,2012,95.0,"Drama,Fantasy,Horror",nm1220140,James Watkins,1978.0,,"director,writer,producer"
2598,2850,Little Women,1994,3.3335535333333333,b2,tt3281548,Little Women,Little Women,2019,,"Drama,Romance",nm1950086,Greta Gerwig,1983.0,,"actress,writer,producer"
2602,2851,BlacKkKlansman,2018,6.201155666666668,b2,tt7349662,BlacKkKlansman,BlacKkKlansman,2018,135.0,"Biography,Crime,Drama",nm0000490,Spike Lee,1957.0,,"director,producer,writer"
2617,2856,Snitch,2013,3.8605156000000003,b2,tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",nm0006846,Ric Roman Waugh,1968.0,,"stunts,writer,director"
2623,2858,Krampus,2015,4.1192262,b2,tt3850590,Krampus,Krampus,2015,98.0,"Comedy,Fantasy,Horror",nm1002424,Michael Dougherty,1974.0,,"writer,director,actor"
2629,2859,End of Watch,2012,3.8391070666666662,b2,tt1855199,End of Watch,End of Watch,2012,109.0,"Action,Crime,Drama",nm0043742,David Ayer,1968.0,,"writer,director,producer"
2632,2863,Wild,2014,3.497369533333333,b2,tt2305051,Wild,Wild,2014,115.0,"Adventure,Biography,Drama",nm0885249,Jean-Marc Vallée,1963.0,,"producer,director,editor"
2638,2864,The Theory of Everything,2014,8.221846133333333,b2,tt2980516,The Theory of Everything,The Theory of Everything,2014,123.0,"Biography,Drama,Romance",nm1016428,James Marsh,1963.0,,"director,producer,writer"
2644,2865,Drive,2011,5.423862000000001,b2,tt0780504,Drive,Drive,2011,100.0,"Crime,Drama",nm0716347,Nicolas Winding Refn,1970.0,,"writer,director,producer"
2648,2867,The Favourite,2018,6.2742619333333325,b2,tt5083738,The Favourite,The Favourite,2018,119.0,"Biography,Drama,History",nm0487166,Yorgos Lanthimos,1973.0,,"director,writer,producer"
2652,2870,Where the Heart Is,2000,2.7241369333333334,b2,tt2376252,Where the Heart Is,Where the Heart Is,2012,50.0,"Biography,Documentary,Family",nm3290534,Rohan Sabharwal,1979.0,,"director,producer,cinematographer"
2653,2877,When the Game Stands Tall,2014,2.0092608,b2,tt2247476,When the Game Stands Tall,When the Game Stands Tall,2014,115.0,"Drama,Family,Sport",nm0141961,Thomas Carter,1953.0,,"director,producer,actor"
2656,2883,Home Again,2017,2.489124933333333,b2,tt2121286,Home Again,Home Again,2012,104.0,Drama,nm0840075,Sudz Sutherland,,,"director,writer,producer"
2658,2886,Ramona and Beezus,2010,1.8313080666666663,b2,tt0493949,Ramona and Beezus,Ramona and Beezus,2010,103.0,"Adventure,Comedy,Family",nm0020491,Elizabeth Allen Rosenbaum,,,"director,producer,miscellaneous"
2664,2887,The November Man,2014,2.321355666666667,b2,tt2402157,The November Man,The November Man,2014,108.0,"Action,Crime,Thriller",nm0002044,Roger Donaldson,1945.0,,"director,producer,writer"
2673,2891,Nowhere to Run,1993,3.4792692666666665,b2,tt7526304,Nowhere to Run,Feng men gui ying,2015,92.0,Thriller,nm5765167,Mengyuan Wang,,,"director,writer,miscellaneous"
2676,2893,The Place Beyond the Pines,2013,3.1340966,b2,tt1817273,The Place Beyond the Pines,The Place Beyond the Pines,2012,140.0,"Crime,Drama,Thriller",nm0161834,Derek Cianfrance,1974.0,,"director,writer,cinematographer"
2685,2896,Keanu,2016,1.3792094,b2,tt4139124,Keanu,Keanu,2016,100.0,"Action,Comedy,Crime",nm1534595,Peter Atencio,1983.0,,"director,producer,actor"
2691,2897,Country Strong,2010,1.3734658000000002,b2,tt1555064,Country Strong,Country Strong,2010,117.0,"Drama,Music",nm0275277,Shana Feste,1976.0,,"director,writer,actress"
2692,2902,A Most Wanted Man,2014,2.404592666666667,b2,tt1972571,A Most Wanted Man,A Most Wanted Man,2014,122.0,"Crime,Drama,Thriller",nm0179221,Anton Corbijn,1955.0,,"director,actor,art_director"
2701,2905,The Man with the Iron Fists,2012,1.4679325333333333,b2,tt1258972,The Man with the Iron Fists,The Man with the Iron Fists,2012,95.0,Action,nm0753526,RZA,1969.0,,"soundtrack,actor,composer"
2703,2906,Miss Bala,2019,1.0241532,b2,tt1911600,Miss Bala,Miss Bala,2011,113.0,"Crime,Drama,Thriller",nm1319671,Gerardo Naranjo,,,"director,writer,producer"
2709,2907,Killing Them Softly,2012,2.6158962000000003,b2,tt1764234,Killing Them Softly,Killing Them Softly,2012,97.0,"Crime,Thriller",nm0231596,Andrew Dominik,1967.0,,"director,writer,camera_department"
2713,2909,One Day,2011,3.9445794666666663,b2,tt1563738,One Day,One Day,2011,107.0,"Drama,Romance",nm0771054,Lone Scherfig,1959.0,,"director,writer,producer"
2715,2915,The Founder,2017,1.6268794666666666,b2,tt2262282,The Founder,Der Gründer,2012,108.0,"Comedy,Sci-Fi",nm5152674,Eric Dean Hordes,1983.0,,"director,editor,writer"
2716,2919,The Muse,1999,0.7743302666666667,b2,tt2042684,The Muse,The Muse,2011,58.0,"Horror,Mystery,Thriller",nm1678484,Taylor Grant,1970.0,,"writer,actor,producer"
2719,2926,Dark Blue,2003,0.8174710000000001,b2,tt10214900,Dark Blue,Dark Blue,2019,,Drama,nm0684883,Corey Piper,,,"camera_department,sound_department,cinematographer"
2720,2928,Queen of Katwe,2016,0.6703654,b2,tt4341582,Queen of Katwe,Queen of Katwe,2016,124.0,"Biography,Drama,Sport",nm0619762,Mira Nair,1957.0,,"director,producer,actress"
2724,2929,Whatever it Takes,2000,0.5823686,b2,tt2133372,Whatever it Takes,Whatever it Takes,2011,87.0,"Documentary,Drama",,,,,
2725,2931,The Importance of Being Earnest,2002,0.5585427333333334,b2,tt5280954,The Importance of Being Earnest,The Importance of Being Earnest,2015,,Comedy,nm0633542,Adrian Noble,1950.0,,"miscellaneous,director,assistant_director"
2726,2932,The Love Letter,1999,0.6007319999999999,b2,tt1950401,The Love Letter,The Love Letter,2011,12.0,"Adventure,Documentary",nm4489275,Mikey Schaefer,,,"director,cinematographer,camera_department"
2727,2935,Promised Land,2013,0.8263041333333333,b2,tt2091473,Promised Land,Promised Land,2012,106.0,Drama,nm0001814,Gus Van Sant,1952.0,,"director,producer,actor"
2730,2937,Hotel Artemis,2018,0.8505866,b2,tt5834262,Hotel Artemis,Hotel Artemis,2018,94.0,"Action,Drama,Sci-Fi",nm1510800,Drew Pearce,1975.0,,"producer,writer,miscellaneous"
2732,2947,Scouts Guide to the Zombie Apocalypse,2015,1.0369903333333332,b2,tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,2015,93.0,"Action,Comedy,Horror",nm0484907,Christopher Landon,1975.0,,"writer,producer,director"
2744,2949,You Will Meet a Tall Dark Stranger,2010,2.283187733333333,b2,tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98.0,"Comedy,Drama,Romance",nm0000095,Woody Allen,1935.0,,"writer,director,actor"
2747,2950,Rock the Kasbah,2015,0.2257435333333333,b2,tt3164256,Rock the Kasbah,Rock the Kasbah,2015,106.0,"Comedy,Music,War",nm0001469,Barry Levinson,1942.0,,"producer,writer,director"
2748,2951,Never Let Me Go,2010,0.7449145333333334,b2,tt1334260,Never Let Me Go,Never Let Me Go,2010,103.0,"Drama,Romance,Sci-Fi",nm0738796,Mark Romanek,1959.0,,"director,writer,producer"
2752,2952,The Disappointments Room,2016,0.2335840666666667,b2,tt2364897,The Disappointments Room,The Disappointments Room,2016,85.0,"Drama,Horror,Thriller",nm0142286,D.J. Caruso,1965.0,,"director,producer,writer"
2758,2956,The Comedian,2017,0.11058039999999998,b2,tt1656194,The Comedian,The Comedian,2012,79.0,"Drama,Romance",nm2561244,Tom Shkolnik,,,"director,writer,camera_department"
2760,2963,The Reluctant Fundamentalist,2013,0.03524873333333333,b2,tt2032557,The Reluctant Fundamentalist,The Reluctant Fundamentalist,2012,130.0,"Drama,Thriller",nm0619762,Mira Nair,1957.0,,"director,producer,actress"
2768,2964,The Return,2004,0.3969257333333333,b2,tt1848871,The Return,El regreso,2012,102.0,Drama,nm2076099,Hernan Jimenez,,,"director,writer,editor"
2769,2967,Centurion,2010,0.5256698666666667,b2,tt1020558,Centurion,Centurion,2010,97.0,"Action,Adventure,Drama",nm0551076,Neil Marshall,1970.0,,"director,producer,editor"
2772,2971,Winnie Mandela,2013,0.0041231333333333325,b2,tt1551641,Winnie Mandela,Winnie,2011,104.0,"Biography,Drama,History",nm0740213,Darrell Roodt,1962.0,,"director,writer,producer"
2780,2972,The Son of No One,2011,0.07657186666666667,b2,tt1535612,The Son of No One,The Son of No One,2011,90.0,"Action,Crime,Drama",nm1996918,Dito Montiel,1965.0,,"director,writer,soundtrack"
2783,2975,Khumba,2013,1.3932147333333331,b2,tt1487931,Khumba,Khumba,2013,85.0,"Adventure,Animation,Family",nm1950075,Anthony Silverston,,,"producer,miscellaneous,director"
2790,2976,A Few Best Men,2015,1.1483026,b2,tt1640711,A Few Best Men,A Few Best Men,2011,97.0,"Comedy,Romance",nm0254632,Stephan Elliott,1964.0,,"writer,director,actor"
2792,2979,Bathory,2008,0.2291175333333333,b2,tt2097826,Bathory,Bathory,2011,88.0,Drama,nm1009747,Ernesto Aguilar,1971.0,,"director,writer,editor"
2793,2982,In Dubious Battle,2017,0.014278799999999998,b2,tt4411618,In Dubious Battle,In Dubious Battle,2016,110.0,Drama,nm0290556,James Franco,1978.0,,"actor,producer,director"
2795,2983,Broken Horses,2015,0.00023140000000000001,b2,tt2503954,Broken Horses,Broken Horses,2015,101.0,"Action,Crime,Drama",nm0006765,Vidhu Vinod Chopra,,,"writer,producer,director"
2801,2985,Blinded by the Light,2019,0.0,b2,tt8266310,Blinded by the Light,Blinded by the Light,2019,117.0,"Biography,Comedy,Drama",nm0149446,Gurinder Chadha,1960.0,,"writer,producer,director"
2813,2987,Magic Mike XXL,2015,8.52831703448276,b2,tt2268016,Magic Mike XXL,Magic Mike XXL,2015,115.0,"Comedy,Drama,Music",nm0414423,Gregory Jacobs,,,"producer,assistant_director,writer"
2815,2990,Freedom,2015,0.060190137931034476,b2,tt1467328,Freedom,Freedom,2012,100.0,"Crime,Drama,Thriller",nm2474177,Ty Hunter,,,"actor,producer,writer"
2818,2991,Unforgiven,1992,11.052600486111109,b2,tt2347134,Unforgiven,Yurusarezaru mono,2013,135.0,"Action,Crime,Drama",nm0498212,Sang-il Lee,1974.0,,"director,writer,actor"
2824,2997,The Possession,2012,5.9232188571428575,b2,tt0431021,The Possession,The Possession,2012,92.0,"Horror,Mystery,Thriller",nm0097079,Ole Bornedal,1959.0,,"writer,director,producer"
2833,2998,Urban Legend,1998,5.1837045714285725,b2,tt5844050,Urban Legend,Urban Legend,2016,,Horror,nm7510159,Alix Lindbergh,1993.0,,"actress,producer,director"
2835,3000,White Fang,1991,2.480649357142857,b2,tt5222768,White Fang,Croc-Blanc,2018,85.0,"Adventure,Animation",nm3115348,Alexandre Espigares,,,"animation_department,visual_effects,director"
2839,3001,Superstar,1999,2.187784357142857,b2,tt1849111,Superstar,Superstar,2012,112.0,Drama,nm0316306,Xavier Giannoli,1970.0,,"director,writer,producer"
2842,3002,The Iron Lady,2012,8.256578857142857,b2,tt1007029,The Iron Lady,The Iron Lady,2011,105.0,"Biography,Drama",nm1630273,Phyllida Lloyd,1957.0,,"director,miscellaneous,assistant_director"
2844,3006,Our Family Wedding,2010,1.5293247142857145,b2,tt1305583,Our Family Wedding,Our Family Wedding,2010,103.0,"Comedy,Romance",nm0266622,Rick Famuyiwa,1973.0,,"producer,director,writer"
2850,3017,Hot Tub Time Machine 2,2015,0.9161888571428572,b2,tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015,93.0,"Comedy,Mystery,Sci-Fi",nm0684336,Steve Pink,,,"director,writer,producer"
2854,3018,Bobby,2006,1.4712718571428571,b2,tt4606514,Bobby,Bobby,2016,97.0,"Biography,Documentary,Sport",nm2151723,Ron Scalpello,,,"director,writer,producer"
2855,3019,Head Over Heels,2001,0.7426689285714285,b2,tt1564916,Head Over Heels,De Pernas pro Ar,2010,101.0,Comedy,nm0764367,Roberto Santucci,,,"director,editor,writer"
2857,3020,Fun Size,2012,0.7976153571428571,b2,tt1663143,Fun Size,Fun Size,2012,86.0,"Adventure,Comedy",nm0777300,Josh Schwartz,1976.0,,"writer,producer,director"
2859,3021,Lost and Found,1999,0.4680182142857143,b2,tt10392240,Lost and Found,Lost and Found,2019,,Thriller,nm3279528,Nadeem Soumah,,,"cinematographer,camera_department,producer"
2860,3026,Suffragette,2015,2.4317792142857138,b2,tt3077214,Suffragette,Suffragette,2015,106.0,"Biography,Drama,History",nm0310673,Sarah Gavron,,,director
2862,3028,Mr. Turner,2014,1.7990732857142857,b2,tt2473794,Mr. Turner,Mr. Turner,2014,150.0,"Biography,Drama,History",nm0005139,Mike Leigh,1943.0,,"director,writer,actor"
2864,3032,Flipped,2010,0.3064280714285714,b2,tt0817177,Flipped,Flipped,2010,90.0,"Comedy,Drama,Romance",nm0001661,Rob Reiner,1947.0,,"actor,writer,producer"
2873,3034,Amen,2003,0.019592785714285715,b2,tt2086799,Amen,Amen,2011,72.0,Drama,nm1104118,Ki-duk Kim,1960.0,,"writer,director,producer"
2874,3035,The Lucky Ones,2008,0.019069071428571432,b2,tt4554426,The Lucky Ones,The Lucky Ones,2015,45.0,"Drama,Thriller",nm7220055,Stephen Petrillo,,,"director,writer,editor"
2876,3036,Margaret,2011,0.04452085714285714,b2,tt0466893,Margaret,Margaret,2011,150.0,Drama,nm0518836,Kenneth Lonergan,1962.0,,"writer,actor,director"
2877,3037,Reign of Assassins,2016,0.8110164285714285,b2,tt1460743,Reign of Assassins,Jian yu,2010,117.0,"Action,Adventure",nm0000247,John Woo,1946.0,,"producer,director,writer"
2878,3037,Reign of Assassins,2016,0.8110164285714285,b2,tt1460743,Reign of Assassins,Jian yu,2010,117.0,"Action,Adventure",nm0989998,Chao-Bin Su,,,"writer,producer,director"
2881,3041,Ca$h,2008,0.8568070072992701,b2,tt1106860,Ca$h,Ca$h,2010,108.0,"Crime,Thriller",nm0027465,Stephen Milburn Anderson,1947.0,2015.0,"producer,writer,production_manager"
2883,3043,Seven Psychopaths,2012,2.447091555555556,b2,tt1931533,Seven Psychopaths,Seven Psychopaths,2012,110.0,"Comedy,Crime",nm1732981,Martin McDonagh,1970.0,,"writer,director,producer"
2885,3047,The Last Godfather,2011,0.012257238805970148,b2,tt1584131,The Last Godfather,The Last Godfather,2010,100.0,"Comedy,Crime,Romance",nm0405374,Hyung-rae Shim,1958.0,,"actor,director,producer"
2888,3048,Under the Skin,2014,0.543603984962406,b2,tt1441395,Under the Skin,Under the Skin,2013,108.0,"Drama,Horror,Sci-Fi",nm0322242,Jonathan Glazer,1965.0,,"director,writer,actor"
2896,3050,No Good Deed,2014,4.115394696969697,b2,tt2011159,No Good Deed,No Good Deed,2014,84.0,"Action,Crime,Drama",nm0589284,Sam Miller,1962.0,,"actor,director,producer"
2899,3051,Black Swan,2010,25.482054615384612,b2,tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",nm0004716,Darren Aronofsky,1969.0,,"producer,director,writer"
2905,3054,The First Purge,2018,10.509023461538463,b2,tt6133466,The First Purge,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",nm2618764,Gerard McMurray,,,"director,producer,actor"
2907,3055,Miracles from Heaven,2016,5.676825846153847,b2,tt4257926,Miracles from Heaven,Miracles from Heaven,2016,109.0,"Biography,Drama,Family",nm0726638,Patricia Riggen,1970.0,,"director,producer,miscellaneous"
2911,3056,Snow Day,2000,4.8040713076923085,b2,tt4163946,Snow Day,Snow Day,2014,60.0,"Action,Documentary,Drama",nm1490791,Erica Milsom,,,"director,editor,writer"
2913,3057,The Butterfly Effect,2004,7.356814769230769,b2,tt6112220,The Butterfly Effect,Vidas Em Paralelo,2010,85.0,"Comedy,Crime,Drama",nm9301788,Gustavo Goulart,1989.0,,"actor,producer,director"
2916,3058,The Shallows,2016,9.135649384615384,b2,tt4052882,The Shallows,The Shallows,2016,86.0,"Drama,Horror,Thriller",nm1429471,Jaume Collet-Serra,1974.0,,"director,producer"
2919,3060,About Last Night,2014,3.8804507692307686,b2,tt1826590,About Last Night,About Last Night,2014,100.0,"Comedy,Romance",nm0684336,Steve Pink,,,"director,writer,producer"
2927,3062,St. Vincent,2014,4.218248769230769,b2,tt2170593,St. Vincent,St. Vincent,2014,102.0,"Comedy,Drama",nm0577647,Theodore Melfi,1970.0,,"producer,director,writer"
2929,3063,Earth to Echo,2014,3.244195769230769,b2,tt2183034,Earth to Echo,Earth to Echo,2014,91.0,"Adventure,Family,Sci-Fi",nm1757777,Dave Green,,,"director,camera_department,miscellaneous"
2931,3072,Ex Machina,2015,2.9506455384615387,b2,tt0470752,Ex Machina,Ex Machina,2014,108.0,"Drama,Mystery,Sci-Fi",nm0307497,Alex Garland,1970.0,,"writer,producer,director"
2933,3075,Eye in the Sky,2016,2.723292461538461,b2,tt2057392,Eye in the Sky,Eye in the Sky,2015,102.0,"Drama,Thriller,War",nm0004303,Gavin Hood,1963.0,,"actor,producer,director"
2935,3076,Admission,2013,1.4410512307692307,b2,tt1814621,Admission,Admission,2013,107.0,"Comedy,Drama,Romance",nm0919369,Paul Weitz,1965.0,,"producer,writer,director"
2941,3077,The Perks of Being a Wallflower,2012,2.5437925384615383,b2,tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,2012,103.0,Drama,nm0154716,Stephen Chbosky,1970.0,,"writer,producer,director"
2942,3080,Room,2015,2.7894448461538457,b2,tt3170832,Room,Room,2015,118.0,"Drama,Thriller",nm1049433,Lenny Abrahamson,1966.0,,"director,producer,writer"
2944,3081,Woodlawn,2015,1.1079771538461538,b2,tt4183692,Woodlawn,Woodlawn,2015,123.0,"Drama,Sport",nm3401779,Andrew Erwin,,,"director,editor,producer"
2945,3081,Woodlawn,2015,1.1079771538461538,b2,tt4183692,Woodlawn,Woodlawn,2015,123.0,"Drama,Sport",nm2296528,Jon Erwin,,,"director,producer,writer"
2952,3085,Dirty Work,1998,0.7707754615384615,b2,tt5635048,Dirty Work,Dirty Work,2016,103.0,"Crime,Drama",nm8069567,Stuart Smith,,,"producer,writer,director"
2956,3086,Bajrangi Bhaijaan,2015,9.367565153846154,b2,tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,2015,163.0,"Action,Comedy,Drama",nm1203138,Kabir Khan,,,"director,producer,writer"
2971,3097,Chloe,2010,0.9100870000000001,b2,tt1833881,Chloe,The 10 Commandments of Chloe,2013,73.0,"Drama,Music,Romance",nm3318226,Princeton Holt,,,"producer,writer,director"
2993,3099,Youth,2015,1.846274846153846,b2,tt2536448,Youth,Jeunesse,2012,75.0,"Drama,Family",nm1276532,Justine Malle,,,"director,actress,writer"
2995,3103,The Vatican Tapes,2015,1.1483987692307691,b2,tt1524575,The Vatican Tapes,The Vatican Tapes,2015,91.0,"Horror,Thriller",nm0004410,Mark Neveldine,1973.0,,"actor,director,writer"
3001,3107,Attack the Block,2011,0.4968602307692308,b2,tt1478964,Attack the Block,Attack the Block,2011,88.0,"Action,Comedy,Sci-Fi",nm0180428,Joe Cornish,1968.0,,"writer,director,editor"
3003,3109,The Claim,2000,0.10581807692307693,b2,tt6922090,The Claim,The Claim,2017,,Drama,nm9012528,Moshe Zeevi,,,director
3004,3111,The Killer Inside Me,2010,0.2782520769230769,b2,tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",nm0935863,Michael Winterbottom,1961.0,,"director,producer,writer"
3010,3112,Womb,2012,0.0,b2,tt1216520,Womb,Womb,2010,111.0,"Drama,Romance,Sci-Fi",nm1212903,Benedek Fliegauf,1974.0,,"director,writer,sound_department"
3012,3114,The Call,2013,5.4548028125,b2,tt1911644,The Call,The Call,2013,94.0,"Crime,Drama,Horror",nm0026442,Brad Anderson,1964.0,,"director,producer,writer"
3021,3116,The Drop,2014,1.5122646031746032,b2,tt1600196,The Drop,The Drop,2014,106.0,"Crime,Drama",nm1742427,Michaël R. Roskam,,,"director,producer,writer"
3023,3118,Machete,2010,3.7096776,b2,tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",nm0001675,Robert Rodriguez,1968.0,,"producer,writer,director"
3024,3118,Machete,2010,3.7096776,b2,tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",nm0542450,Ethan Maniquis,,,"editor,editorial_department,visual_effects"
3035,3125,Conviction,2010,0.9461584000000001,b2,tt1244754,Conviction,Conviction,2010,107.0,"Biography,Crime,Drama",nm0001282,Tony Goldwyn,1960.0,,"actor,director,writer"
3038,3129,Casino Jack,2010,0.18177488,b2,tt1194417,Casino Jack,Casino Jack,2010,108.0,"Biography,Comedy,Crime",nm0382584,George Hickenlooper,1963.0,2010.0,"director,writer,producer"
