index,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ARR,Movie Id,Genres,prod_budget_bucket
2736,77,2013,Evil Dead,17000000,54239856,97778356,80778356,5.751668,tt1288558,Horror,b2
2736,77,2013,Evil Dead,17000000,54239856,97778356,80778356,5.751668,tt1288558,Thriller,b2
2739,80,2015,"McFarland, USA",17000000,44480275,45707924,28707924,2.688701411764706,tt2097298,Biography,b2
2739,80,2015,"McFarland, USA",17000000,44480275,45707924,28707924,2.688701411764706,tt2097298,Drama,b2
2740,81,2016,Almost Christmas,17000000,42065185,42493506,25493506,2.499618,tt4649416,Comedy,b2
2740,81,2016,Almost Christmas,17000000,42065185,42493506,25493506,2.499618,tt4649416,Drama,b2
2746,87,2011,Beastly,17000000,27865571,38028230,21028230,2.236954705882353,tt1152398,Drama,b2
2746,87,2011,Beastly,17000000,27865571,38028230,21028230,2.236954705882353,tt1152398,Romance,b2
2748,90,2010,Lottery Ticket,17000000,24719879,24719879,7719879,1.4541105294117647,tt0979434,Comedy,b2
2757,1,2006,American Dreamz,17000000,7314027,16510971,-489029,0.9712335882352942,tt6906324,Comedy,b2
2760,4,2012,The Apparition,17000000,4936819,10637281,-6362719,0.6257224117647059,tt1433822,Horror,b2
2760,4,2012,The Apparition,17000000,4936819,10637281,-6362719,0.6257224117647059,tt1433822,Thriller,b2
2764,10,2016,Genius,17000000,1361045,7265283,-9734717,0.42736958823529414,tt1703957,Biography,b2
2764,10,2016,Genius,17000000,1361045,7265283,-9734717,0.42736958823529414,tt1703957,Drama,b2
2766,12,2015,Escobar: Paradise Lost,17000000,195792,3917679,-13082321,0.23045170588235295,tt2515030,Crime,b2
2766,12,2015,Escobar: Paradise Lost,17000000,195792,3917679,-13082321,0.23045170588235295,tt2515030,Drama,b2
2769,16,2019,Crawl,17000000,0,0,-17000000,0.0,tt1848832,Crime,b2
2769,16,2019,Crawl,17000000,0,0,-17000000,0.0,tt1848832,Thriller,b2
2770,17,2016,The Young Messiah,16800000,6469813,7313697,-9486303,0.4353391071428571,tt1002563,Drama,b2
2772,19,1991,My Girl,16500000,58011485,58011485,41511485,3.515847575757576,tt2224349,Drama,b2
2774,22,2006,The Illusionist,16500000,39868642,83792062,67292062,5.0783067878787875,tt0775489,Drama,b2
2780,30,2000,Road Trip,16000000,68525609,119739110,103739110,7.483694375,tt3233610,Horror,b2
2782,33,2012,Moonrise Kingdom,16000000,45512466,68848446,52848446,4.303027875,tt1748122,Adventure,b2
2782,33,2012,Moonrise Kingdom,16000000,45512466,68848446,52848446,4.303027875,tt1748122,Comedy,b2
2782,33,2012,Moonrise Kingdom,16000000,45512466,68848446,52848446,4.303027875,tt1748122,Drama,b2
2783,34,2011,The Artist,16000000,44667095,128256712,112256712,8.0160445,tt1655442,Comedy,b2
2783,34,2011,The Artist,16000000,44667095,128256712,112256712,8.0160445,tt1655442,Drama,b2
2783,34,2011,The Artist,16000000,44667095,128256712,112256712,8.0160445,tt1655442,Romance,b2
2784,35,2009,The Unborn,16000000,42670410,78208812,62208812,4.88805075,tt10423074,Horror,b2
2788,39,2011,The Roommate,16000000,37300107,52545707,36545707,3.2841066875,tt1265990,Drama,b2
2788,39,2011,The Roommate,16000000,37300107,52545707,36545707,3.2841066875,tt1265990,Thriller,b2
2792,43,2001,Baby Boy,16000000,28734552,28734552,12734552,1.7959095,tt8325050,Drama,b2
2800,51,2010,Remember Me,16000000,19068240,56506120,40506120,3.5316325,tt1403981,Drama,b2
2800,51,2010,Remember Me,16000000,19068240,56506120,40506120,3.5316325,tt1403981,Romance,b2
2805,57,2014,Left Behind,16000000,14019924,20769209,4769209,1.2980755625,tt2243377,Horror,b2
2805,57,2014,Left Behind,16000000,14019924,20769209,4769209,1.2980755625,tt2243377,Mystery,b2
2805,57,2014,Left Behind,16000000,14019924,20769209,4769209,1.2980755625,tt2243377,Thriller,b2
2807,60,2012,People Like Us,16000000,12431792,12617472,-3382528,0.788592,tt1716777,Comedy,b2
2807,60,2012,People Like Us,16000000,12431792,12617472,-3382528,0.788592,tt1716777,Drama,b2
2810,65,2016,Bleed for This,16000000,5083906,6603926,-9396074,0.412745375,tt1620935,Biography,b2
2810,65,2016,Bleed for This,16000000,5083906,6603926,-9396074,0.412745375,tt1620935,Drama,b2
2815,70,2014,The Homesman,16000000,2429989,8217571,-7782429,0.5135981875,tt2398231,Drama,b2
2816,71,2013,Trance,16000000,2322593,22594052,6594052,1.41212825,tt1111235,Horror,b2
2817,72,2014,The Immigrant,16000000,2013456,7585011,-8414989,0.4740631875,tt1951181,Drama,b2
2817,72,2014,The Immigrant,16000000,2013456,7585011,-8414989,0.4740631875,tt1951181,Romance,b2
2824,79,2012,Vamps,16000000,3361,94812,-15905188,0.00592575,tt1545106,Comedy,b2
2824,79,2012,Vamps,16000000,3361,94812,-15905188,0.00592575,tt1545106,Horror,b2
2824,79,2012,Vamps,16000000,3361,94812,-15905188,0.00592575,tt1545106,Romance,b2
2827,82,2013,Zulu,16000000,0,1844228,-14155772,0.11526425,tt2249221,Crime,b2
2827,82,2013,Zulu,16000000,0,1844228,-14155772,0.11526425,tt2249221,Drama,b2
2827,82,2013,Zulu,16000000,0,1844228,-14155772,0.11526425,tt2249221,Thriller,b2
2828,83,2018,Second Act,15700000,39282227,63288854,47588854,4.031137197452229,tt2126357,Comedy,b2
2828,83,2018,Second Act,15700000,39282227,63288854,47588854,4.031137197452229,tt2126357,Drama,b2
2828,83,2018,Second Act,15700000,39282227,63288854,47588854,4.031137197452229,tt2126357,Romance,b2
2833,88,2005,Madison,15500000,517262,517262,-14982738,0.033371741935483874,tt10397306,Adventure,b2
2833,88,2005,Madison,15500000,517262,517262,-14982738,0.033371741935483874,tt10397306,Drama,b2
2841,2,2017,Annabelle: Creation,15000000,102092201,305384865,290384865,20.358991,tt5140878,Horror,b2
2841,2,2017,Annabelle: Creation,15000000,102092201,305384865,290384865,20.358991,tt5140878,Mystery,b2
2841,2,2017,Annabelle: Creation,15000000,102092201,305384865,290384865,20.358991,tt5140878,Thriller,b2
2843,6,2014,The Imitation Game,15000000,91125143,227740463,212740463,15.182697533333334,tt2084970,Biography,b2
2843,6,2014,The Imitation Game,15000000,91125143,227740463,212740463,15.182697533333334,tt2084970,Drama,b2
2843,6,2014,The Imitation Game,15000000,91125143,227740463,212740463,15.182697533333334,tt2084970,Thriller,b2
2844,9,2013,Mama,15000000,71628180,148095566,133095566,9.873037733333334,tt1805319,Drama,b2
2845,13,2010,Diary of a Wimpy Kid,15000000,64003625,76954311,61954311,5.1302874,tt1196141,Comedy,b2
2845,13,2010,Diary of a Wimpy Kid,15000000,64003625,76954311,61954311,5.1302874,tt1196141,Drama,b2
2846,15,2007,Halloween,15000000,58269151,77514401,62514401,5.167626733333333,tt1502407,Horror,b2
2846,15,2007,Halloween,15000000,58269151,77514401,62514401,5.167626733333333,tt1502407,Thriller,b2
2847,16,2006,The Queen,15000000,56441711,128885873,113885873,8.592391533333334,tt2548096,Action,b2
2847,16,2006,The Queen,15000000,56441711,128885873,113885873,8.592391533333334,tt2548096,Drama,b2
2849,18,2012,The Woman in Black,15000000,54333290,128955898,113955898,8.597059866666667,tt1596365,Drama,b2
2849,18,2012,The Woman in Black,15000000,54333290,128955898,113955898,8.597059866666667,tt1596365,Horror,b2
2850,19,1994,Little Women,15000000,50003303,50003303,35003303,3.3335535333333333,tt3281548,Drama,b2
2850,19,1994,Little Women,15000000,50003303,50003303,35003303,3.3335535333333333,tt3281548,Romance,b2
2851,21,2018,BlacKkKlansman,15000000,49275340,93017335,78017335,6.201155666666667,tt7349662,Biography,b2
2851,21,2018,BlacKkKlansman,15000000,49275340,93017335,78017335,6.201155666666667,tt7349662,Crime,b2
2851,21,2018,BlacKkKlansman,15000000,49275340,93017335,78017335,6.201155666666667,tt7349662,Drama,b2
2856,26,2013,Snitch,15000000,42930462,57907734,42907734,3.8605156,tt0882977,Action,b2
2856,26,2013,Snitch,15000000,42930462,57907734,42907734,3.8605156,tt0882977,Drama,b2
2856,26,2013,Snitch,15000000,42930462,57907734,42907734,3.8605156,tt0882977,Thriller,b2
2858,28,2015,Krampus,15000000,42725475,61788393,46788393,4.1192262,tt3850590,Comedy,b2
2858,28,2015,Krampus,15000000,42725475,61788393,46788393,4.1192262,tt3850590,Horror,b2
2859,29,2012,End of Watch,15000000,41003371,57586606,42586606,3.8391070666666667,tt1855199,Action,b2
2859,29,2012,End of Watch,15000000,41003371,57586606,42586606,3.8391070666666667,tt1855199,Crime,b2
2859,29,2012,End of Watch,15000000,41003371,57586606,42586606,3.8391070666666667,tt1855199,Drama,b2
2863,33,2014,Wild,15000000,37880356,52460543,37460543,3.4973695333333334,tt2305051,Adventure,b2
2863,33,2014,Wild,15000000,37880356,52460543,37460543,3.4973695333333334,tt2305051,Biography,b2
2863,33,2014,Wild,15000000,37880356,52460543,37460543,3.4973695333333334,tt2305051,Drama,b2
2864,35,2014,The Theory of Everything,15000000,35893537,123327692,108327692,8.221846133333333,tt2980516,Biography,b2
2864,35,2014,The Theory of Everything,15000000,35893537,123327692,108327692,8.221846133333333,tt2980516,Drama,b2
2864,35,2014,The Theory of Everything,15000000,35893537,123327692,108327692,8.221846133333333,tt2980516,Romance,b2
2865,36,2011,Drive,15000000,35060689,81357930,66357930,5.423862,tt0780504,Crime,b2
2865,36,2011,Drive,15000000,35060689,81357930,66357930,5.423862,tt0780504,Drama,b2
2867,39,2018,The Favourite,15000000,34366783,94113929,79113929,6.274261933333333,tt5083738,Biography,b2
2867,39,2018,The Favourite,15000000,34366783,94113929,79113929,6.274261933333333,tt5083738,Drama,b2
2870,42,2000,Where the Heart Is,15000000,33771174,40862054,25862054,2.7241369333333334,tt2376252,Biography,b2
2877,50,2014,When the Game Stands Tall,15000000,30127963,30138912,15138912,2.0092608,tt2247476,Drama,b2
2883,57,2017,Home Again,15000000,27020284,37336874,22336874,2.489124933333333,tt2121286,Drama,b2
2886,60,2010,Ramona and Beezus,15000000,26167002,27469621,12469621,1.8313080666666666,tt0493949,Adventure,b2
2886,60,2010,Ramona and Beezus,15000000,26167002,27469621,12469621,1.8313080666666666,tt0493949,Comedy,b2
2887,61,2014,The November Man,15000000,25018119,34820335,19820335,2.321355666666667,tt2402157,Action,b2
2887,61,2014,The November Man,15000000,25018119,34820335,19820335,2.321355666666667,tt2402157,Crime,b2
2887,61,2014,The November Man,15000000,25018119,34820335,19820335,2.321355666666667,tt2402157,Thriller,b2
2891,65,1993,Nowhere to Run,15000000,22189039,52189039,37189039,3.4792692666666665,tt7526304,Thriller,b2
2893,67,2013,The Place Beyond the Pines,15000000,21403519,47011449,32011449,3.1340966,tt1817273,Crime,b2
2893,67,2013,The Place Beyond the Pines,15000000,21403519,47011449,32011449,3.1340966,tt1817273,Drama,b2
2893,67,2013,The Place Beyond the Pines,15000000,21403519,47011449,32011449,3.1340966,tt1817273,Thriller,b2
2896,70,2016,Keanu,15000000,20591853,20688141,5688141,1.3792094,tt4139124,Action,b2
2896,70,2016,Keanu,15000000,20591853,20688141,5688141,1.3792094,tt4139124,Comedy,b2
2896,70,2016,Keanu,15000000,20591853,20688141,5688141,1.3792094,tt4139124,Crime,b2
2897,71,2010,Country Strong,15000000,20218921,20601987,5601987,1.3734658,tt1555064,Drama,b2
2902,76,2014,A Most Wanted Man,15000000,17237855,36068890,21068890,2.404592666666667,tt1972571,Crime,b2
2902,76,2014,A Most Wanted Man,15000000,17237855,36068890,21068890,2.404592666666667,tt1972571,Drama,b2
2902,76,2014,A Most Wanted Man,15000000,17237855,36068890,21068890,2.404592666666667,tt1972571,Thriller,b2
2905,79,2012,The Man with the Iron Fists,15000000,15634090,22018988,7018988,1.4679325333333333,tt1258972,Action,b2
2906,81,2019,Miss Bala,15000000,14998027,15362298,362298,1.0241532,tt1911600,Crime,b2
2906,81,2019,Miss Bala,15000000,14998027,15362298,362298,1.0241532,tt1911600,Drama,b2
2906,81,2019,Miss Bala,15000000,14998027,15362298,362298,1.0241532,tt1911600,Thriller,b2
2907,82,2012,Killing Them Softly,15000000,14945541,39238443,24238443,2.6158962,tt1764234,Crime,b2
2907,82,2012,Killing Them Softly,15000000,14945541,39238443,24238443,2.6158962,tt1764234,Thriller,b2
2909,84,2011,One Day,15000000,13843771,59168692,44168692,3.9445794666666667,tt1563738,Drama,b2
2909,84,2011,One Day,15000000,13843771,59168692,44168692,3.9445794666666667,tt1563738,Romance,b2
2915,90,2017,The Founder,15000000,12786053,24403192,9403192,1.6268794666666666,tt2262282,Comedy,b2
2919,94,1999,The Muse,15000000,11614954,11614954,-3385046,0.7743302666666667,tt2042684,Horror,b2
2919,94,1999,The Muse,15000000,11614954,11614954,-3385046,0.7743302666666667,tt2042684,Mystery,b2
2919,94,1999,The Muse,15000000,11614954,11614954,-3385046,0.7743302666666667,tt2042684,Thriller,b2
2926,3,2003,Dark Blue,15000000,9237470,12262065,-2737935,0.817471,tt10214900,Drama,b2
2928,6,2016,Queen of Katwe,15000000,8874389,10055481,-4944519,0.6703654,tt4341582,Biography,b2
2928,6,2016,Queen of Katwe,15000000,8874389,10055481,-4944519,0.6703654,tt4341582,Drama,b2
2929,7,2000,Whatever it Takes,15000000,8735529,8735529,-6264471,0.5823686,tt2133372,Drama,b2
2931,9,2002,The Importance of Being Earnest,15000000,8378141,8378141,-6621859,0.5585427333333334,tt5280954,Comedy,b2
2932,10,1999,The Love Letter,15000000,8322608,9010980,-5989020,0.600732,tt1950401,Adventure,b2
2935,13,2013,Promised Land,15000000,7597898,12394562,-2605438,0.8263041333333333,tt2091473,Drama,b2
2937,15,2018,Hotel Artemis,15000000,6708137,12758799,-2241201,0.8505866,tt5834262,Action,b2
2937,15,2018,Hotel Artemis,15000000,6708137,12758799,-2241201,0.8505866,tt5834262,Drama,b2
2947,25,2015,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,554855,1.0369903333333332,tt1727776,Action,b2
2947,25,2015,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,554855,1.0369903333333332,tt1727776,Comedy,b2
2947,25,2015,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,554855,1.0369903333333332,tt1727776,Horror,b2
2949,27,2010,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,19247816,2.2831877333333335,tt1182350,Comedy,b2
2949,27,2010,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,19247816,2.2831877333333335,tt1182350,Drama,b2
2949,27,2010,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,19247816,2.2831877333333335,tt1182350,Romance,b2
2950,28,2015,Rock the Kasbah,15000000,3020665,3386153,-11613847,0.22574353333333333,tt3164256,Comedy,b2
2951,29,2010,Never Let Me Go,15000000,2434652,11173718,-3826282,0.7449145333333334,tt1334260,Drama,b2
2951,29,2010,Never Let Me Go,15000000,2434652,11173718,-3826282,0.7449145333333334,tt1334260,Romance,b2
2952,30,2016,The Disappointments Room,15000000,2423467,3503761,-11496239,0.23358406666666667,tt2364897,Drama,b2
2952,30,2016,The Disappointments Room,15000000,2423467,3503761,-11496239,0.23358406666666667,tt2364897,Horror,b2
2952,30,2016,The Disappointments Room,15000000,2423467,3503761,-11496239,0.23358406666666667,tt2364897,Thriller,b2
2956,35,2017,The Comedian,15000000,1658706,1658706,-13341294,0.1105804,tt1656194,Drama,b2
2956,35,2017,The Comedian,15000000,1658706,1658706,-13341294,0.1105804,tt1656194,Romance,b2
2963,42,2013,The Reluctant Fundamentalist,15000000,528731,528731,-14471269,0.03524873333333333,tt2032557,Drama,b2
2963,42,2013,The Reluctant Fundamentalist,15000000,528731,528731,-14471269,0.03524873333333333,tt2032557,Thriller,b2
2964,43,2004,The Return,15000000,501752,5953886,-9046114,0.3969257333333333,tt1848871,Drama,b2
2967,46,2010,Centurion,15000000,123570,7885048,-7114952,0.5256698666666667,tt1020558,Action,b2
2967,46,2010,Centurion,15000000,123570,7885048,-7114952,0.5256698666666667,tt1020558,Adventure,b2
2967,46,2010,Centurion,15000000,123570,7885048,-7114952,0.5256698666666667,tt1020558,Drama,b2
2971,50,2013,Winnie Mandela,15000000,61847,61847,-14938153,0.004123133333333333,tt1551641,Biography,b2
2971,50,2013,Winnie Mandela,15000000,61847,61847,-14938153,0.004123133333333333,tt1551641,Drama,b2
2972,51,2011,The Son of No One,15000000,30680,1148578,-13851422,0.07657186666666667,tt1535612,Action,b2
2972,51,2011,The Son of No One,15000000,30680,1148578,-13851422,0.07657186666666667,tt1535612,Crime,b2
2972,51,2011,The Son of No One,15000000,30680,1148578,-13851422,0.07657186666666667,tt1535612,Drama,b2
2975,54,2013,Khumba,15000000,0,20898221,5898221,1.3932147333333333,tt1487931,Adventure,b2
2976,55,2015,A Few Best Men,15000000,0,17224539,2224539,1.1483026,tt1640711,Comedy,b2
2976,55,2015,A Few Best Men,15000000,0,17224539,2224539,1.1483026,tt1640711,Romance,b2
2979,58,2008,Bathory,15000000,0,3436763,-11563237,0.22911753333333335,tt2097826,Drama,b2
2982,61,2017,In Dubious Battle,15000000,0,214182,-14785818,0.0142788,tt4411618,Drama,b2
2983,62,2015,Broken Horses,15000000,0,3471,-14996529,0.0002314,tt2503954,Action,b2
2983,62,2015,Broken Horses,15000000,0,3471,-14996529,0.0002314,tt2503954,Crime,b2
2983,62,2015,Broken Horses,15000000,0,3471,-14996529,0.0002314,tt2503954,Drama,b2
2985,64,2019,Blinded by the Light,15000000,0,0,-15000000,0.0,tt8266310,Biography,b2
2985,64,2019,Blinded by the Light,15000000,0,0,-15000000,0.0,tt8266310,Comedy,b2
2985,64,2019,Blinded by the Light,15000000,0,0,-15000000,0.0,tt8266310,Drama,b2
2987,66,2015,Magic Mike XXL,14500000,66013057,123660597,109160597,8.52831703448276,tt2268016,Comedy,b2
2987,66,2015,Magic Mike XXL,14500000,66013057,123660597,109160597,8.52831703448276,tt2268016,Drama,b2
2990,69,2015,Freedom,14500000,0,872757,-13627243,0.06019013793103448,tt1467328,Crime,b2
2990,69,2015,Freedom,14500000,0,872757,-13627243,0.06019013793103448,tt1467328,Drama,b2
2990,69,2015,Freedom,14500000,0,872757,-13627243,0.06019013793103448,tt1467328,Thriller,b2
2991,70,1992,Unforgiven,14400000,101157447,159157447,144757447,11.05260048611111,tt2347134,Action,b2
2991,70,1992,Unforgiven,14400000,101157447,159157447,144757447,11.05260048611111,tt2347134,Crime,b2
2991,70,1992,Unforgiven,14400000,101157447,159157447,144757447,11.05260048611111,tt2347134,Drama,b2
2997,81,2012,The Possession,14000000,49130588,82925064,68925064,5.9232188571428575,tt0431021,Horror,b2
2997,81,2012,The Possession,14000000,49130588,82925064,68925064,5.9232188571428575,tt0431021,Mystery,b2
2997,81,2012,The Possession,14000000,49130588,82925064,68925064,5.9232188571428575,tt0431021,Thriller,b2
2998,84,1998,Urban Legend,14000000,38116707,72571864,58571864,5.183704571428572,tt5844050,Horror,b2
3000,87,1991,White Fang,14000000,34729091,34729091,20729091,2.480649357142857,tt5222768,Adventure,b2
3001,89,1999,Superstar,14000000,30628981,30628981,16628981,2.1877843571428572,tt1849111,Drama,b2
3002,90,2012,The Iron Lady,14000000,29959436,115592104,101592104,8.256578857142857,tt1007029,Biography,b2
3002,90,2012,The Iron Lady,14000000,29959436,115592104,101592104,8.256578857142857,tt1007029,Drama,b2
3006,95,2010,Our Family Wedding,14000000,20255281,21410546,7410546,1.5293247142857143,tt1305583,Comedy,b2
3006,95,2010,Our Family Wedding,14000000,20255281,21410546,7410546,1.5293247142857143,tt1305583,Romance,b2
3017,7,2015,Hot Tub Time Machine 2,14000000,12314651,12826644,-1173356,0.9161888571428571,tt2637294,Comedy,b2
3017,7,2015,Hot Tub Time Machine 2,14000000,12314651,12826644,-1173356,0.9161888571428571,tt2637294,Mystery,b2
3018,8,2006,Bobby,14000000,11242801,20597806,6597806,1.4712718571428571,tt4606514,Biography,b2
3019,9,2001,Head Over Heels,14000000,10397365,10397365,-3602635,0.7426689285714285,tt1564916,Comedy,b2
3020,10,2012,Fun Size,14000000,9409538,11166615,-2833385,0.7976153571428571,tt1663143,Adventure,b2
3020,10,2012,Fun Size,14000000,9409538,11166615,-2833385,0.7976153571428571,tt1663143,Comedy,b2
3021,11,1999,Lost and Found,14000000,6552255,6552255,-7447745,0.4680182142857143,tt10392240,Thriller,b2
3026,16,2015,Suffragette,14000000,4702420,34044909,20044909,2.431779214285714,tt3077214,Biography,b2
3026,16,2015,Suffragette,14000000,4702420,34044909,20044909,2.431779214285714,tt3077214,Drama,b2
3028,18,2014,Mr. Turner,14000000,3958546,25187026,11187026,1.7990732857142857,tt2473794,Biography,b2
3028,18,2014,Mr. Turner,14000000,3958546,25187026,11187026,1.7990732857142857,tt2473794,Drama,b2
3032,22,2010,Flipped,14000000,1755212,4289993,-9710007,0.3064280714285714,tt0817177,Comedy,b2
3032,22,2010,Flipped,14000000,1755212,4289993,-9710007,0.3064280714285714,tt0817177,Drama,b2
3032,22,2010,Flipped,14000000,1755212,4289993,-9710007,0.3064280714285714,tt0817177,Romance,b2
3034,25,2003,Amen,14000000,274299,274299,-13725701,0.019592785714285715,tt2086799,Drama,b2
3035,26,2008,The Lucky Ones,14000000,266967,266967,-13733033,0.01906907142857143,tt4554426,Drama,b2
3035,26,2008,The Lucky Ones,14000000,266967,266967,-13733033,0.01906907142857143,tt4554426,Thriller,b2
3036,27,2011,Margaret,14000000,47185,623292,-13376708,0.04452085714285714,tt0466893,Drama,b2
3037,28,2016,Reign of Assassins,14000000,0,11354230,-2645770,0.8110164285714285,tt1460743,Action,b2
3037,28,2016,Reign of Assassins,14000000,0,11354230,-2645770,0.8110164285714285,tt1460743,Adventure,b2
3041,32,2008,Ca$h,13700000,0,11738256,-1961744,0.8568070072992701,tt1106860,Crime,b2
3041,32,2008,Ca$h,13700000,0,11738256,-1961744,0.8568070072992701,tt1106860,Thriller,b2
3043,36,2012,Seven Psychopaths,13500000,15024049,33035736,19535736,2.4470915555555557,tt1931533,Comedy,b2
